,userID,username,ranking
15344,328550,SUURFER,Gold
39835,1063541,BestChunkyNA,Silver
45204,1225510,DemonicSmurf,Silver
28521,724527,Amamiyakun,Gold
51962,1426568,ChewBraca,Silver
4748,10554,Ahn Sol Bin,Diamond
58442,1624548,CosmoSuppAcc,Bronze
43144,1162550,hetccunoten1,Silver
37622,997528,Cute Lil Pikachu,Silver
31917,826523,ProwlersYourMom,Silver
58307,1621513,Barack swaggins,Bronze
65482,1834588,Gustavo666,Bronze
57154,1585560,o DragonKing o,Bronze
12331,238537,vipertnt,Platinum
5432,31538,Never win before,Diamond
51743,1420549,Papurino,Silver
51722,1420528,Best Treeman NA,Silver
42537,1144543,HandFullOfPubes,Silver
31281,805587,yuoex,Gold
61127,1705533,Pharm lane,Bronze
23819,583525,Omoshu,Gold
66571,1867577,peej1313,Bronze
4709,10515,MetaZoo,Diamond
39511,1054517,Norbear,Silver
21760,520566,afriskypineapple,Gold
66702,1873508,TACOHEAD420,Bronze
56363,1561569,TornElement,Silver
40485,1081591,theskater,Silver
12654,247560,Diserent,Platinum
65147,1825553,RobbyBologna,Bronze
58642,1630548,dawneddreamia,Bronze
25377,628583,abruptúm,Gold
315,321,Søxo,Grandmaster
11397,211503,tpastanleyqqtw,Platinum
7013,79519,Lascrea,Platinum
69335,1951541,Spanqx,Bronze
31438,811544,Jhinnamon Rolls,Gold
61462,1714568,froggyfingers,Bronze
18750,430556,Tesla Motors,Gold
31143,802549,ImagineBeingDead,Gold
34784,910590,AlphaMaleDraven7,Silver
12422,241528,vcformvp,Platinum
55469,1534575,CaptainBit,Silver
14797,313503,IM GEY LOL,Gold
42533,1144539,HeartScenario,Silver
59080,1642586,Intronoise,Bronze
15437,331543,Jinzio,Gold
35859,943565,Naaps,Silver
37305,988511,Mid big gap,Silver
65944,1849550,iDim3nsionz,Bronze
26936,676542,InfamousKade,Gold
63508,1777514,RFBomb,Bronze
6437,61543,Renown,Platinum
67635,1900541,Zenith57,Bronze
39347,1048553,TroiusTheWhite,Silver
13102,262508,BowserX,Gold
28659,727565,scoobyishere,Gold
54706,1513512,doomerpanda,Silver
65994,1849600,D3MAN47,Bronze
4423,4429,Miss Poggers,Diamond
57565,1597571,Wreakon,Bronze
49338,1348544,AwkwardParad0x,Silver
5020,19526,EwokSoldier,Diamond
17635,397541,Captain Pops,Gold
44958,1216564,FairyPrincess,Silver
5902,46508,X Yin Bu Zha Yan,Platinum
67092,1882598,QrXu,Bronze
61549,1717555,YaBoiBeefly,Bronze
44089,1189595,Big Goo Monster,Silver
51108,1402514,Solid Oak,Silver
18,24,APA1,Challenger
