userID,username,ranking
356,GK Mishal,Grandmaster
357,Karim kt,Grandmaster
358,HOW CAN WlN,Grandmaster
359,Bardo Za warudo,Grandmaster
360,Gloomy Night,Grandmaster
361,A Bronze Jungler,Grandmaster
362,Warriοr,Grandmaster
363,GPUQSXMH,Grandmaster
364,Edgy213721372137,Grandmaster
365,noway2u,Grandmaster
366,i purr 4 drututt,Grandmaster
367,ssimpli,Grandmaster
368,Ploxy,Grandmaster
369,HUNGRY IRL,Grandmaster
370,Rouleur xd,Grandmaster
371,Tofoufou,Grandmaster
372,The On3Sh0t,Grandmaster
373,redminers123,Grandmaster
374,Mytnat,Grandmaster
375,green wizard1,Grandmaster
376,FFDP,Grandmaster
377,357159,Grandmaster
378,Selfish Raider,Grandmaster
379,Nøltey,Grandmaster
380,Sleeping1,Grandmaster
381,NoIngameChatDiff,Grandmaster
382,GOREDRINK STERAK,Grandmaster
383,Jake Eppińg,Grandmaster
384,Czypsy,Grandmaster
385,GS Bolulu,Grandmaster
386,escik,Grandmaster
387,Umoraki,Grandmaster
388,Vallentino Rossi,Grandmaster
389,AND SAY NOTHING,Grandmaster
390,Oggman,Grandmaster
391,YQSH,Grandmaster
392,LEBOUCHERRRRRRR,Grandmaster
393,Fressko,Grandmaster
394,school phobia,Grandmaster
395,La vie 7 putte,Grandmaster
396,Wendel,Grandmaster
397,2021Worlds0150,Grandmaster
398,Joker z Sosnowca,Grandmaster
399,Maxlore,Grandmaster
400,CG Nio,Grandmaster
401,ShadowLucifer,Grandmaster
402,Gen G Ru1er,Grandmaster
403,nakreB v2,Grandmaster
404,NOX ArcaneTeddy,Grandmaster
405,Retnyam,Grandmaster
406,Switzerstar,Grandmaster
407,Xi Jinping 1v9,Grandmaster
408,Bliio,Grandmaster
409,USE Dreamer Ace,Grandmaster
410,BurgerMäker,Grandmaster
411,Chant du Cygne,Grandmaster
412,Calmsky,Grandmaster
413,more than everr,Grandmaster
414,ˇ sao,Grandmaster
415,Cedeiix,Grandmaster
416,kingkoshe,Grandmaster
417,manjushage,Grandmaster
418,twtv NyroLoL,Grandmaster
419,chovy jg acc,Grandmaster
420,MetroArcher,Grandmaster
421,SIUUUUUUUUUUU,Grandmaster
422,Eyhro,Grandmaster
423,bob kong,Grandmaster
424,Foutriquet,Grandmaster
425,gdgd,Grandmaster
426,iljimae yong,Grandmaster
427,JuIbu,Grandmaster
428,Morfariusss,Grandmaster
429,winning now,Grandmaster
430,Woo Baby,Grandmaster
431,EUW 4 PANEL,Grandmaster
432,Veignorennn,Grandmaster
433,SAe Relative,Grandmaster
434,Hantera1,Grandmaster
435,Damgos,Grandmaster
436,MURTVECA,Grandmaster
437,serin1,Grandmaster
438,Armoured Dragon,Grandmaster
439,Lieonlo,Grandmaster
440,septico1,Grandmaster
441,NotYouPillow,Grandmaster
442,fuyu zz,Grandmaster
443,L9 Manager,Grandmaster
444,Bestejdercan,Grandmaster
445,saad boi,Grandmaster
446,avarice61,Grandmaster
447,xFlavour4youGirl,Grandmaster
448,Mihajlo Matic,Grandmaster
449,AΙan,Grandmaster
450,MCES Artoria,Grandmaster
451,7 7 7 7,Grandmaster
452,togrU nomaK,Grandmaster
453,RektByStriker,Grandmaster
454,Charlie Heaton,Grandmaster
455,GO beansu,Grandmaster
456,CS COINFLIP GGFF,Grandmaster
457,Fαllεn,Grandmaster
458,FtNx SanPan,Grandmaster
459,Sapphire Dragon1,Grandmaster
460,Retired Yung,Grandmaster
461,amo a mi familia,Grandmaster
462,D E I D X R A,Grandmaster
463,Efias,Grandmaster
464,WAO RANK 1,Grandmaster
465,C9 ZVENNN,Grandmaster
466,Bah Rhen,Grandmaster
467,Yosikomo,Grandmaster
468,Ekko the Neeko,Grandmaster
469,predator abusers,Grandmaster
470,jg diff victim,Grandmaster
471,not a chat user,Grandmaster
472,artistic turtle,Grandmaster
473,JuJuTw0,Grandmaster
474,MOISTURIZED,Grandmaster
475,coza,Grandmaster
476,Lindgarde,Grandmaster
477,404EnemyNotFound,Grandmaster
478,OMG ITS U AND ME,Grandmaster
479,schifosoemerdoso,Grandmaster
480,MORG3NSHTERN,Grandmaster
481,VeigarV2testacc,Grandmaster
482,Thebausffs,Grandmaster
483,SlXTEN,Grandmaster
484,indoor fish,Grandmaster
485,453908723450897,Grandmaster
486,uhm okay i guess,Grandmaster
487,SISSY FEMBOY XD,Grandmaster
488,new beginning1,Grandmaster
489,Fish Feces,Grandmaster
490,Katherine Pierce,Grandmaster
491,Son of Korea,Grandmaster
492,Don Arts,Grandmaster
493,secivo depresije,Grandmaster
494,EZY Blackrog,Grandmaster
495,ACD,Grandmaster
496,κ v,Grandmaster
497,wakeuptoreaIity,Grandmaster
498,motus vetiti,Grandmaster
499,Klarin,Grandmaster
500,can i behave,Grandmaster
501,Yuinae fanboy,Grandmaster
502,Hans AYAYA,Grandmaster
503,void unleashed,Grandmaster
504,TwTv Naayil,Grandmaster
505,Emotivni Cvet,Grandmaster
506,Shining Sunbeam,Grandmaster
507,No Surpr1ses,Grandmaster
508,Tw KristijanKing,Grandmaster
509,7B DerScampi,Grandmaster
510,Furuy,Grandmaster
511,sun is shining,Grandmaster
512,Thebigestnoob1,Grandmaster
513,Darkdengel,Grandmaster
514,zoiren AYAYA,Grandmaster
515,FFarfetch,Grandmaster
516,LDLC Eika,Grandmaster
517,Desperate Shaco,Grandmaster
518,Tu po zi wo,Grandmaster
519,08031999,Grandmaster
520,MID777777,Grandmaster
521,00N Smurfegutten,Grandmaster
522,20001111,Grandmaster
523,BenBenaset,Grandmaster
524,Mikyx LFT,Grandmaster
525,Atttila,Grandmaster
526,byeeeeeee,Grandmaster
527,Laskipiriasis,Grandmaster
528,Bartito,Grandmaster
529,Min Piraya Maya,Grandmaster
530,Dior Zed int acc,Grandmaster
531,1997Worlds0013,Grandmaster
532,potatoporcupine1,Grandmaster
533,Tziz,Grandmaster
534,Keiaaaa,Grandmaster
535,2021WorldsOp3N,Grandmaster
536,Black Sabbath,Grandmaster
537,PREDATOR TEEMO,Grandmaster
538,CONSUME AND GROW,Grandmaster
539,finding purpose,Grandmaster
540,S9XDXDXD,Grandmaster
541,Mr Tickle,Grandmaster
542,sorrrrrrry,Grandmaster
543,romuka,Grandmaster
544,Xenis,Grandmaster
545,Anonyme Giraffe,Grandmaster
546,Adım Barkın,Grandmaster
547,cardonetti smurf,Grandmaster
548,Winstont,Grandmaster
549,Shuo Hao Bù Ku,Grandmaster
550,diαmond hands,Grandmaster
551,GeneralAce,Grandmaster
552,TwTv RANGERZX,Grandmaster
553,zoír,Grandmaster
554,MajorAlexander1,Grandmaster
555,VER Yusa,Grandmaster
556,Xixauxas Gap,Grandmaster
557,Hish,Grandmaster
558,C9 Veigar,Grandmaster
559,SirAaron,Grandmaster
560,Shadowraze,Grandmaster
561,20 piece nugget,Grandmaster
562,bbma,Grandmaster
563,Fabrik Linus,Grandmaster
564,Parth Galen,Grandmaster
565,iWa1,Grandmaster
566,I take all,Grandmaster
567,WιndNα,Grandmaster
568,xumäS,Grandmaster
569,STREAMEZ LOTUS,Grandmaster
570,Szymbolimbo,Grandmaster
571,Full Ego No Chat,Grandmaster
572,Raerthus,Grandmaster
573,BabaGandalf,Grandmaster
574,tinowns2,Grandmaster
575,submissiøn,Grandmaster
576,Scripter LFT,Grandmaster
577,CRASIAA,Grandmaster
578,Ersin6,Grandmaster
579,Splash 001,Grandmaster
580,Nillee,Grandmaster
581,Τragödie,Grandmaster
582,TC Hú Táo,Grandmaster
583,Pakk,Grandmaster
584,TwTv PROJECT BZ,Grandmaster
585,DuaLL,Grandmaster
586,NattyNatt,Grandmaster
587,huge performanz,Grandmaster
588,WHEELCHAIRWIZARD,Grandmaster
589,Happy Mish,Grandmaster
590,JlN SUNG Park,Grandmaster
591,toLyeV,Grandmaster
