,id
1363,KR_5533459543
1364,KR_5490066927
1365,KR_5489979531
1366,KR_5514907027
1367,KR_5512739924
1368,KR_5550065811
1369,KR_5550052298
1370,KR_5545541463
1371,KR_5545520840
1372,KR_5274868024
1373,KR_5274730458
1374,KR_5537111569
1375,KR_5536969383
1376,KR_5543387539
1377,KR_5539389381
1378,KR_5416044266
1379,KR_5416037051
1380,KR_5510069568
1381,KR_5510074051
1382,KR_5505781250
1383,KR_5505559630
1384,KR_5433569621
1385,KR_5353358523
1386,KR_5547719811
1387,KR_5547724962
1388,KR_5550041998
1389,KR_5549974485
1390,KR_5483240898
1391,KR_5483150335
1392,KR_5538601029
1393,KR_5538516834
1394,KR_5546194303
1395,KR_5546069504
1396,KR_5217183697
1397,KR_5196211398
1398,KR_5551126999
1399,KR_5551030673
1400,KR_5291184484
1401,KR_5291008767
1402,KR_5551520354
1403,KR_5551428927
1404,KR_5542149353
1405,KR_5530584709
1406,KR_5544458379
1407,KR_5538813812
1408,KR_5536899381
1409,KR_5536858961
1410,KR_5509645304
1411,KR_5509529335
1412,KR_5543292510
1413,KR_5529725746
1414,KR_5475133902
1415,KR_5469966498
1416,KR_5550169038
1417,KR_5550133004
1418,KR_5551456640
1419,KR_5551385790
1420,KR_5546778762
1421,KR_5546663395
1422,KR_5531600012
1423,KR_5187347935
1424,KR_5547999918
1425,KR_5547856530
1426,KR_5296442268
1427,KR_5296305308
1428,KR_5384335119
1429,KR_5316350697
1430,KR_5550632880
1431,KR_5547181596
1432,KR_5551492945
1433,KR_5551511969
1434,KR_5433564521
1435,KR_5433319151
1436,KR_5443838088
1437,KR_5440828737
1438,KR_5118080376
1439,KR_5117938593
1440,KR_5463338045
1441,KR_5460258941
1442,KR_5510632420
1443,KR_5510368603
1444,KR_5540974996
1445,KR_5537066342
1446,KR_5548737339
1447,KR_5548619976
1448,KR_5447743175
1449,KR_5121175706
1450,KR_5082134254
1451,KR_5082040533
1452,KR_5370528730
1453,KR_5370592849
1454,KR_5024717519
1455,KR_5024711892
1456,KR_5548890813
1457,KR_5548807387
1458,KR_5544388996
1459,KR_5544352705
1460,KR_5551290171
1461,KR_5551264203
1462,KR_5547128313
1463,KR_5544899552
1464,KR_5547088072
1465,KR_5547091955
1466,KR_5545711543
1467,KR_5545618594
1468,KR_5514743883
1469,KR_5507119507
1470,KR_5528080294
1471,KR_5527973478
1472,KR_5274661473
1473,KR_5265579112
1474,KR_5550761140
1475,KR_5550583315
1476,KR_5516200235
1477,KR_5515747649
1478,KR_5548683040
1479,KR_5548528826
1480,KR_5506784985
1481,KR_5502052004
1482,KR_5549132049
1483,KR_5548888946
1484,KR_5550214841
1485,KR_5525557692
1486,KR_5535033257
1487,KR_5534098714
1488,KR_5551480420
1489,KR_5551428112
1490,KR_5470413438
1491,KR_5470410653
1492,KR_5535125123
1493,KR_5535103297
