gameId,gameDuration,gameVersion,platformId,season,winner,1st_baron,1st_dragon,1st_inhibitor,1st_riftHerald,1st_tower,t1_baron_kills,t1_champ_kills,t1_dragon_kills,t1_inhibitor_kills,t1_riftHerald_kills,t1_tower_kills,t1_team_assists,t1_team_gold_earn,t1_team_gold_spen,t1_team_kda,t2_baron_kills,t2_champ_kills,t2_dragon_kills,t2_inhibitor_kills,t2_riftHerald_kills,t2_tower_kills,t2_team_assists,t2_team_gold_earn,t2_team_gold_spen,t2_team_kda
1256431268,44.0,11.22.406.3587,KR,11,1,2,2,2,2,2,1,56,3,3,0,10,68,92730,87720,2.2962964,2,54,4,3,1,10,64,93072,95463,2.107143
1204826955,26.0,11.20.400.7328,KR,11,1,0,2,1,2,2,0,38,2,1,1,7,63,52710,49550,4.590909,0,22,1,0,1,1,22,42692,40885,1.1578947
1204760221,25.0,11.20.400.7328,KR,11,2,0,2,2,0,2,0,22,0,0,0,0,27,41842,39170,0.9423077,0,52,3,1,0,9,57,57633,52500,4.9545455
1100824700,26.0,11.16.390.1945,KR,11,2,0,1,2,2,2,0,15,1,0,0,1,27,40738,48255,1.0769231,0,39,3,1,2,10,53,57851,52025,6.133333
1097457559,27.0,11.16.390.1945,KR,11,1,0,1,1,1,1,0,34,2,2,1,10,41,54522,50593,3.5714285,0,21,2,0,0,1,25,45956,44880,1.3529412
902338275,19.0,11.10.374.9538,KR,11,1,0,1,0,1,2,0,20,2,0,1,4,22,35893,27400,4.2,0,10,0,0,0,1,3,27248,28395,0.65
902352985,15.0,11.10.374.9538,KR,11,1,0,1,0,1,1,0,22,2,0,1,3,22,31690,26820,7.3333335,0,6,0,0,0,0,6,21414,19200,0.54545456
941061989,18.0,11.11.377.6311,KR,11,1,0,2,0,1,1,0,25,0,0,1,3,16,37112,34200,5.125,0,8,2,0,0,0,16,28078,27535,0.96
941108951,35.0,11.11.377.6311,KR,11,2,2,1,2,2,2,0,27,2,0,0,3,31,62521,59185,1.2888889,2,45,3,3,2,10,56,73794,66930,3.7407408
1010967988,27.0,11.13.382.1241,KR,11,1,2,1,1,2,1,0,34,4,5,1,11,67,55939,50600,4.8095236,1,21,0,0,1,1,37,47315,43200,1.7058823
1009904799,32.0,11.13.382.1241,KR,11,1,1,2,1,1,1,1,45,3,2,2,11,67,67321,61533,4.0,0,28,1,0,0,1,37,52945,49475,1.4444444
804734514,21.0,11.6.365.1420,KR,11,2,0,2,2,1,2,0,11,0,0,1,0,7,30511,29585,0.4864865,0,37,2,2,1,11,24,46733,41325,5.5454545
804713159,32.0,11.6.365.1420,KR,11,2,2,2,2,2,2,0,26,1,0,0,0,38,51133,49360,1.4222223,2,45,3,3,2,10,74,67507,63035,4.576923
1255596903,27.0,11.22.406.3587,KR,11,2,2,2,2,2,2,0,12,0,0,0,1,13,42411,39375,0.86206895,1,29,4,2,2,9,51,52483,47425,6.6666665
1255259477,22.0,11.22.406.3587,KR,11,2,0,2,2,2,2,0,13,0,0,0,0,22,34269,32120,0.92105263,0,38,2,2,1,11,35,50281,44355,5.6153846
1153459159,35.0,11.18.395.7538,KR,11,2,2,2,2,1,2,0,36,1,0,1,2,47,62446,60013,1.4310344,1,58,3,2,0,10,69,76752,69010,3.5277777
1153423214,28.0,11.18.395.7538,KR,11,1,2,2,1,2,2,0,25,2,1,0,7,45,51846,42260,2.5,1,28,2,0,1,3,35,51037,48585,2.52
1214898358,29.0,11.20.400.7328,KR,11,2,0,1,2,2,1,0,28,2,0,0,2,33,49868,46245,2.0333333,0,30,1,2,1,11,25,57190,48325,1.9642857
1213159765,30.0,11.20.400.7328,KR,11,1,1,1,1,2,2,1,36,3,1,0,4,49,54328,53425,3.4,0,25,0,0,1,3,30,50359,47340,1.5277778
1254349133,28.0,11.22.406.3587,KR,11,1,0,2,1,1,2,0,32,2,2,2,10,35,54109,42825,3.1904762,0,21,2,0,0,2,27,46029,52625,1.5
1253170602,20.0,11.22.406.3587,KR,11,1,0,1,1,1,1,0,26,2,1,1,9,25,41537,35200,3.9230769,0,13,0,0,0,0,13,29801,27310,1.0
1255598197,23.0,11.22.406.3587,KR,11,1,1,1,1,1,1,1,37,2,2,2,10,41,55571,51530,5.571429,0,14,1,0,0,0,22,34834,33310,0.972973
1255511370,30.0,11.22.406.3587,KR,11,2,2,2,2,1,1,0,30,3,0,1,5,47,56085,52850,1.7111111,1,45,1,1,1,7,79,61184,55725,4.133333
1215781861,25.0,11.20.400.7328,KR,11,2,0,1,0,2,2,0,17,1,0,0,2,24,42431,39060,1.3666667,0,30,0,0,1,3,40,47598,42640,4.117647
1215774587,33.0,11.20.400.7328,KR,11,1,1,2,1,1,1,1,37,3,3,1,11,36,66125,56275,3.3181818,0,22,2,0,0,2,24,55166,53223,1.2432432
891285514,15.0,11.9.372.2066,KR,11,2,0,2,0,2,2,0,7,0,0,0,0,7,21793,18775,0.5185185,0,27,1,0,1,4,14,34628,32400,5.857143
891240590,21.0,11.9.372.2066,KR,11,1,0,1,1,2,1,0,31,2,2,1,9,34,44070,37075,5.4166665,0,12,0,0,1,0,14,32793,29870,0.83870965
1072251310,23.0,11.15.389.2308,KR,11,2,2,2,2,2,2,0,13,0,0,0,0,15,33097,32035,1.1666666,1,24,2,2,1,9,29,48996,44765,4.076923
1072298412,26.0,11.15.389.2308,KR,11,2,2,2,2,2,2,0,21,0,0,0,2,18,42093,39610,1.0833334,1,36,3,3,2,9,50,55853,49650,4.095238
1251505660,28.0,11.22.406.3587,KR,11,1,1,1,1,2,2,1,31,4,1,0,6,37,54914,48375,4.25,0,16,0,0,2,4,25,47273,45725,1.3225807
1231325834,16.0,11.21.403.3002,KR,11,1,0,1,0,0,1,0,24,1,0,0,1,25,34132,26175,7.0,0,7,0,0,0,0,7,23378,19635,0.5833333
1229869686,33.0,11.21.403.3002,KR,11,1,2,1,1,0,1,0,31,2,1,0,7,65,61554,53505,3.4285715,1,28,3,0,0,7,45,62974,61750,2.3548386
1227446168,33.0,11.21.403.3002,KR,11,1,1,1,1,1,1,1,26,4,1,2,9,29,60803,52545,2.2916667,0,24,0,0,0,2,35,50732,48815,2.2692308
1198183254,41.0,11.19.398.9466,KR,11,1,2,2,1,0,1,0,54,2,2,0,9,56,78402,81100,2.3913043,1,46,3,0,0,5,58,76105,76670,1.925926
1162240894,17.0,11.18.395.7538,KR,11,1,0,1,0,1,1,0,26,1,0,1,3,26,35273,33160,5.7777777,0,9,0,0,0,0,7,26848,24920,0.61538464
1162315104,21.0,11.18.395.7538,KR,11,2,0,2,0,2,2,0,24,0,0,0,1,27,38049,36150,1.59375,0,32,2,0,2,4,33,43899,39140,2.7083333
1231070882,42.0,11.21.403.3002,KR,11,1,2,1,1,1,1,1,42,2,3,1,10,75,80660,81042,2.25,1,52,3,1,0,6,93,77086,75580,3.452381
1231056310,21.0,11.21.403.3002,KR,11,2,0,2,0,2,2,0,22,0,0,0,0,32,35702,33675,1.6363636,0,33,2,0,2,5,26,45191,40225,2.6818182
1167214036,31.0,11.18.395.7538,KR,11,1,2,1,1,2,2,1,39,2,4,0,10,64,66622,58860,2.452381,1,42,2,0,1,5,64,62894,59405,2.7179487
1167147672,27.0,11.18.395.7538,KR,11,1,2,1,1,2,1,0,39,3,2,0,10,56,57321,50525,5.0,1,19,0,0,1,1,28,45937,44100,1.2051282
1239594225,23.0,11.21.403.3002,KR,11,1,1,1,0,2,2,1,28,3,0,0,3,40,47266,40568,3.5789473,0,19,0,0,1,3,21,41057,39930,1.4285715
1239478933,24.0,11.21.403.3002,KR,11,1,0,2,1,1,1,0,37,0,1,1,7,24,51993,47283,2.44,0,25,2,0,0,1,35,42402,40575,1.6216216
1171119674,16.0,11.18.395.7538,KR,11,2,0,2,0,0,2,0,12,0,0,0,1,9,26976,24085,0.8076923,0,26,1,0,0,3,25,34255,31100,4.25
1171075150,25.0,11.18.395.7538,KR,11,1,0,2,1,0,1,0,27,1,1,0,7,56,46203,37375,5.5333333,0,15,1,0,0,1,19,39258,38180,1.2592592
1042899245,54.0,11.14.385.9967,KR,11,2,1,2,1,1,1,1,56,3,6,1,11,83,93446,96070,2.2419355,0,62,4,1,0,9,85,96787,85720,2.625
1042925985,35.0,11.14.385.9967,KR,11,1,1,1,2,1,2,1,42,4,2,1,9,66,67645,59575,3.375,0,32,1,2,1,9,23,59696,54485,1.3095238
1255079759,37.0,11.22.406.3587,KR,11,1,2,1,2,2,2,1,50,5,1,1,7,38,76911,66650,2.0952382,1,42,1,1,1,6,34,76341,74300,1.52
1255055759,17.0,11.22.406.3587,KR,11,1,0,1,1,1,1,0,24,2,2,2,10,24,38956,31443,8.0,0,6,0,0,0,0,6,21583,18200,0.5
1256432178,33.0,11.22.406.3587,KR,11,1,1,2,1,1,1,1,44,4,2,1,10,71,69170,65130,3.8333333,0,30,1,0,0,3,25,58695,56200,1.25
1256460145,29.0,11.22.406.3587,KR,11,2,0,2,2,2,2,0,17,1,0,0,1,25,47797,46155,0.93333334,0,45,4,3,2,11,57,59458,55055,6.0
1248475746,24.0,11.21.403.3002,KR,11,2,2,2,2,1,1,0,12,0,0,1,2,16,38011,35935,1.037037,1,27,3,2,1,9,33,49951,44990,5.0
1243670905,19.0,11.21.403.3002,KR,11,2,0,2,0,2,2,0,11,0,0,0,0,16,29853,25910,1.2272727,0,22,2,0,2,4,24,37974,34175,4.181818
1210864341,34.0,11.20.400.7328,KR,11,2,2,1,2,1,1,0,27,2,0,1,4,28,59781,58375,1.3414634,1,41,2,1,0,9,77,66043,62700,4.3703704
1210749289,25.0,11.20.400.7328,KR,11,2,0,2,0,1,2,0,24,1,0,2,3,14,40907,38910,1.52,0,25,2,0,0,6,29,47608,42275,2.25
1239339525,37.0,11.21.403.3002,KR,11,2,2,1,1,1,1,0,19,3,1,2,5,30,61664,59233,1.6333333,2,30,3,1,0,7,69,69092,64085,5.2105265
1239374273,30.0,11.21.403.3002,KR,11,2,1,2,2,1,1,1,30,1,0,1,3,43,55528,53925,2.0857143,0,35,3,1,0,7,63,59693,54233,3.2666667
1240633018,28.0,11.21.403.3002,KR,11,2,2,2,2,2,2,0,24,0,0,1,4,30,51123,50610,1.35,1,40,3,3,1,11,54,62017,54343,3.9166667
1240260333,34.0,11.21.403.3002,KR,11,2,1,2,2,0,2,1,28,1,0,0,4,43,63664,63870,1.2241379,0,58,3,2,0,9,84,70403,60805,5.071429
1243657601,31.0,11.21.403.3002,KR,11,2,2,1,2,1,1,1,27,2,0,1,2,33,56510,58420,1.3636364,1,44,3,2,1,10,47,67499,61900,3.3703704
1184782965,22.0,11.19.398.9466,KR,11,2,0,2,2,2,2,0,11,0,0,0,1,17,34226,32650,0.7368421,0,38,2,1,1,6,64,47995,41010,9.272727
1204909503,29.0,11.20.400.7328,KR,11,2,2,1,2,2,2,0,30,2,0,0,3,34,54546,52350,1.5609756,1,41,2,3,1,11,27,62320,57215,2.2666667
1204943180,30.0,11.20.400.7328,KR,11,1,1,2,1,1,2,1,39,2,1,1,6,47,63537,61375,2.9655173,0,29,3,0,0,1,32,54018,50165,1.5641025
1167782110,22.0,11.18.395.7538,KR,11,2,2,1,0,2,2,0,11,1,0,0,0,14,32389,30700,1.0416666,1,24,2,0,2,5,37,44483,41160,5.5454545
1167567298,35.0,11.18.395.7538,KR,11,2,0,1,2,1,2,0,39,2,0,1,4,45,61836,62150,2.1,0,40,2,2,0,10,64,68328,60550,2.6666667
1238289688,46.0,11.21.403.3002,KR,11,2,1,2,2,1,1,2,49,4,0,1,6,75,91577,89980,2.6956522,0,46,3,5,0,10,65,87290,89933,2.2653062
1237002781,32.0,11.21.403.3002,KR,11,2,0,1,2,1,1,0,22,1,0,2,4,37,50664,48235,2.36,0,25,4,2,0,10,34,56922,52885,2.6818182
1029944706,25.0,11.14.385.9967,KR,11,2,2,2,2,2,1,0,10,0,0,0,1,12,37943,35875,0.55,1,40,3,2,2,9,59,52253,41425,9.9
1028337115,31.0,11.14.385.9967,KR,11,2,0,2,2,0,2,0,24,0,0,0,3,28,54294,52775,1.3684211,0,38,3,1,0,9,59,62996,52130,4.0416665
1256327457,30.0,11.22.406.3587,KR,11,1,1,1,1,2,2,1,51,4,3,0,11,64,65362,60550,5.4761906,0,21,0,0,2,3,18,52535,48443,0.7647059
1253642881,27.0,11.22.406.3587,KR,11,2,2,2,2,1,1,0,22,0,0,1,2,23,43578,40350,1.875,1,24,4,1,1,7,44,49163,42325,3.090909
1246862494,41.0,11.21.403.3002,KR,11,2,2,2,2,1,1,0,37,1,0,1,3,65,74290,74130,1.8214285,2,56,5,1,0,10,74,83065,74380,3.5135136
1246887273,18.0,11.21.403.3002,KR,11,2,0,1,0,2,2,0,4,1,0,0,0,5,22452,19150,0.42857143,0,21,1,0,1,4,16,34661,30145,9.25
948454409,41.0,11.11.377.6311,KR,11,1,2,1,1,1,2,0,41,2,1,1,9,43,75654,70680,1.68,1,50,3,0,0,5,59,79877,79430,2.6585367
948349699,23.0,11.11.377.6311,KR,11,2,0,2,2,0,2,0,11,0,0,0,0,8,32111,26685,0.6785714,0,28,2,4,0,11,22,43713,39655,4.5454545
1234796947,35.0,11.21.403.3002,KR,11,1,2,1,1,2,1,0,42,4,1,0,8,64,67552,66605,3.0285714,2,35,0,0,1,5,70,64661,60835,2.5
1234740374,38.0,11.21.403.3002,KR,11,1,2,1,2,2,2,1,40,2,1,0,6,62,71501,61155,2.8333333,1,36,3,1,1,7,68,74236,74835,2.6
1251709110,15.0,11.22.406.3587,KR,11,1,0,1,0,1,1,0,22,1,0,1,3,16,32080,25985,4.75,0,8,0,0,0,0,5,21788,19650,0.59090906
1251213656,16.0,11.22.406.3587,KR,11,1,0,1,0,1,2,0,14,2,0,1,1,17,27504,23500,5.1666665,0,6,0,0,0,1,5,24160,23050,0.78571427
1234706223,29.0,11.21.403.3002,KR,11,1,1,2,1,1,1,1,43,2,4,2,11,47,60596,54293,3.3333333,0,27,1,0,0,0,29,47461,46100,1.3023256
1234654131,28.0,11.21.403.3002,KR,11,2,0,2,2,1,1,0,26,1,0,1,2,30,47617,45185,1.1666666,0,48,3,2,1,10,75,60137,56575,4.730769
1242852019,26.0,11.21.403.3002,KR,11,2,0,1,2,1,2,0,18,1,0,1,0,27,38868,36425,1.451613,0,31,3,3,0,9,43,51644,45130,4.111111
1242847823,20.0,11.21.403.3002,KR,11,1,0,1,0,1,1,0,25,1,0,1,4,30,39183,32118,4.5833335,0,12,1,0,0,1,19,32514,29785,1.24
1254928032,20.0,11.22.406.3587,KR,11,2,0,2,2,2,2,0,12,0,0,0,0,10,30257,29200,0.84615386,0,26,2,1,2,8,29,43061,37385,4.5833335
1254761054,26.0,11.22.406.3587,KR,11,2,0,2,2,1,1,0,31,2,0,2,2,32,50273,50200,1.4651163,0,43,2,1,0,9,47,58060,53013,2.903226
1225825198,21.0,11.21.403.3002,KR,11,2,0,2,2,2,2,0,13,1,0,1,1,9,31694,30555,0.73333335,0,30,2,1,1,6,25,43571,41558,4.230769
1193072323,29.0,11.19.398.9466,KR,11,1,1,2,1,2,2,1,40,2,2,0,9,77,60279,52780,3.9,0,30,2,0,1,1,49,49334,47510,1.975
1255004903,26.0,11.22.406.3587,KR,11,1,1,1,1,1,1,1,21,1,1,1,9,34,51458,44375,2.6190476,0,21,2,0,0,2,24,43795,41535,2.142857
1253172888,34.0,11.22.406.3587,KR,11,1,1,2,1,2,1,1,37,2,1,0,10,59,65463,63685,4.3636365,0,22,3,0,2,4,28,56609,54913,1.3513514
1018801101,23.0,11.14.385.9967,KR,11,2,2,2,2,2,2,0,15,0,0,0,1,21,36478,36520,1.1612903,1,31,2,2,2,11,42,52930,48068,4.866667
1018729180,27.0,11.14.385.9967,KR,11,1,1,2,1,1,1,1,36,2,1,1,9,41,57977,54025,2.5666666,0,30,1,0,0,2,44,50802,45300,2.0555556
1105408376,34.0,11.16.390.1945,KR,11,1,0,1,1,2,2,0,49,3,1,0,7,59,63530,56950,3.375,0,32,2,1,1,5,31,61327,59895,1.2857143
1066856662,41.0,11.15.389.2308,KR,11,2,2,1,2,2,2,0,36,3,0,0,2,41,69105,66960,1.75,2,44,3,4,1,11,53,79511,72350,2.6944444
732157556,16.0,11.4.360.513,KR,11,1,0,1,0,1,1,0,17,2,0,1,4,17,31617,26650,17.0,0,2,0,0,0,0,2,19186,16275,0.23529412
732103667,23.0,11.4.360.513,KR,11,2,2,2,2,2,2,0,10,0,0,0,1,19,36406,34458,1.3181819,1,22,2,2,1,10,21,47718,43525,4.3
1168229644,25.0,11.18.395.7538,KR,11,1,1,1,1,1,1,1,39,1,1,1,7,59,56277,49450,3.7692308,0,26,2,0,0,3,21,46819,40350,1.2051282
1164685038,28.0,11.18.395.7538,KR,11,2,0,1,2,1,2,0,26,1,0,1,2,30,47824,44975,1.3333334,0,42,0,2,0,10,36,59373,53590,3.0
1253969078,36.0,11.22.406.3587,KR,11,1,2,1,1,2,2,0,41,3,1,0,8,61,74320,69960,2.6842105,2,38,2,0,2,3,58,74406,73195,2.3414633
1252284568,27.0,11.22.406.3587,KR,11,1,1,1,1,1,1,1,35,3,1,2,8,33,56397,53080,3.7777777,0,18,0,0,0,2,29,46346,42628,1.3428571
1251439091,31.0,11.22.406.3587,KR,11,2,2,2,0,1,2,0,32,1,0,1,3,32,58436,56553,1.2307693,1,52,3,0,0,5,66,72863,67310,3.6875
1251432816,25.0,11.22.406.3587,KR,11,1,0,1,1,0,1,0,56,2,1,0,8,57,53466,50075,5.3809524,0,21,0,0,0,0,13,39484,40545,0.60714287
1241499713,24.0,11.21.403.3002,KR,11,1,0,1,1,2,1,0,33,3,3,1,11,39,50537,45260,3.4285715,0,21,0,0,1,0,30,40063,35580,1.5454545
1241514580,27.0,11.21.403.3002,KR,11,2,2,1,2,2,2,0,22,2,0,0,2,32,46463,43655,1.35,1,40,1,3,2,9,46,59126,51760,3.909091
1020716119,27.0,11.14.385.9967,KR,11,1,0,2,1,1,1,0,32,1,2,1,10,36,56596,47250,3.7777777,0,18,2,0,0,1,15,43424,40775,1.03125
1020552377,18.0,11.14.385.9967,KR,11,2,0,2,0,2,2,0,8,0,0,0,0,10,26807,25010,0.72,0,25,2,0,1,1,27,33867,29385,6.5
1249599908,23.0,11.22.406.3587,KR,11,2,0,1,2,2,2,0,13,1,0,0,0,17,34607,34860,1.3043479,0,23,2,1,1,9,29,44305,40920,4.0
1249624022,36.0,11.22.406.3587,KR,11,1,1,1,1,2,2,2,42,4,3,1,10,73,71967,67925,3.59375,0,32,1,0,1,4,56,65349,62875,2.0952382
1221878173,24.0,11.20.400.7328,KR,11,1,0,1,1,1,1,0,45,2,1,1,9,32,51965,45723,3.08,0,25,0,0,0,0,23,41855,37930,1.0666667
1221232534,27.0,11.20.400.7328,KR,11,1,0,1,1,2,1,0,50,4,2,1,7,45,54963,50000,4.75,0,20,0,0,1,4,22,47319,44635,0.84
1179666665,30.0,11.19.398.9466,KR,11,1,1,2,1,1,1,1,38,3,2,2,10,46,59085,55655,4.6666665,0,18,1,0,0,2,32,45352,43510,1.3157895
1179498984,31.0,11.19.398.9466,KR,11,1,0,1,1,1,1,0,50,3,2,1,9,25,61568,55135,2.2727273,0,33,1,0,0,1,33,53451,51050,1.32
1246790793,25.0,11.21.403.3002,KR,11,2,2,1,2,2,2,0,18,2,0,0,3,16,44959,43555,0.9444444,1,36,2,3,2,11,32,51638,45375,3.7777777
1246737749,16.0,11.21.403.3002,KR,11,2,0,2,0,2,2,0,8,0,0,0,0,9,25429,22900,1.0,0,17,2,0,1,4,15,33510,27620,4.0
1244761894,21.0,11.21.403.3002,KR,11,2,0,2,2,2,2,0,17,0,0,0,0,13,33785,31568,0.8333333,0,36,2,1,1,5,28,45082,38775,3.764706
1244679288,25.0,11.21.403.3002,KR,11,1,0,1,0,2,1,0,28,3,0,1,5,34,50632,44543,12.4,0,5,0,0,1,1,5,37007,34670,0.35714287
1196267915,25.0,11.19.398.9466,KR,11,2,2,1,2,2,2,0,16,2,0,0,3,30,42602,43840,1.7692307,1,26,1,3,2,11,41,53853,43185,4.1875
1196198536,33.0,11.19.398.9466,KR,11,1,1,1,1,1,1,1,52,4,3,2,11,58,73877,66825,3.548387,1,31,1,0,0,3,39,63210,60685,1.3461539
1173142762,16.0,11.19.398.2521,KR,11,2,0,2,0,2,2,0,1,0,0,0,0,1,18043,15050,0.18181819,0,11,1,0,1,3,11,28012,21400,22.0
1167413543,38.0,11.18.395.7538,KR,11,2,2,2,2,1,1,0,30,1,0,1,6,27,68131,71415,1.9655173,1,29,4,2,0,10,48,72860,63160,2.5666666
1255184748,27.0,11.22.406.3587,KR,11,1,1,2,1,2,2,1,41,2,1,1,6,57,59799,51025,2.8,0,35,2,0,1,3,34,53522,51815,1.6829268
1255108326,27.0,11.22.406.3587,KR,11,2,0,2,2,2,2,0,21,1,0,1,2,14,45057,42725,1.1290323,0,31,2,1,1,9,29,53944,47630,2.857143
1189402341,24.0,11.19.398.9466,KR,11,2,2,1,2,2,2,0,10,1,0,0,3,3,35855,31880,0.44827586,1,29,1,2,1,9,20,43880,38125,4.9
1189326489,41.0,11.19.398.9466,KR,11,1,2,1,2,1,2,0,37,4,2,1,9,36,72048,63850,1.972973,1,37,2,1,0,7,34,73756,74480,1.918919
1255509277,22.0,11.22.406.3587,KR,11,2,2,2,2,2,2,0,16,1,0,0,0,28,37042,35070,1.4193548,1,31,2,1,2,8,48,50014,44558,4.9375
1255381444,32.0,11.22.406.3587,KR,11,1,1,2,1,0,1,1,35,3,1,0,8,55,63140,53755,4.736842,0,19,1,0,0,2,24,51849,49725,1.2285714
1169097476,34.0,11.18.395.7538,KR,11,1,1,1,1,0,1,1,43,4,1,0,8,38,64992,58555,2.7,0,30,0,0,0,3,44,55141,54465,1.7209302
1168984182,22.0,11.18.395.7538,KR,11,2,0,1,0,2,2,0,14,1,0,0,1,16,34317,31650,1.4285715,0,21,2,0,1,6,22,44223,36925,3.0714285
1242806185,33.0,11.21.403.3002,KR,11,1,0,1,1,1,1,0,61,4,3,2,11,56,65749,58845,4.68,0,25,0,0,0,1,19,56753,55095,0.72131145
1242698660,30.0,11.21.403.3002,KR,11,1,1,1,1,1,2,1,28,4,1,1,8,27,54806,51000,2.6190476,0,21,0,0,0,3,20,50880,46800,1.4642857
1253441745,31.0,11.22.406.3587,KR,11,1,2,1,1,1,1,0,43,3,3,1,11,61,64485,59088,3.851852,1,27,1,0,0,6,31,59451,56785,1.3488373
1253463382,27.0,11.22.406.3587,KR,11,1,1,2,1,1,2,1,41,3,1,1,5,53,55019,45725,4.7,0,20,1,0,0,2,24,43835,41545,1.0731708
1166407092,16.0,11.18.395.7538,KR,11,1,0,1,0,2,1,0,18,2,0,0,3,25,32675,28895,8.6,0,5,0,0,1,0,5,22960,19525,0.5555556
1166292248,25.0,11.18.395.7538,KR,11,2,2,2,2,2,2,0,25,0,0,0,0,36,42053,41100,1.6486486,1,37,3,1,2,11,58,56937,46350,3.8
1252797310,24.0,11.22.406.3587,KR,11,2,0,2,2,2,2,0,13,0,0,0,0,12,35739,35195,1.0869565,0,23,3,1,2,5,22,44965,40618,3.4615386
1252733625,25.0,11.22.406.3587,KR,11,1,1,1,0,1,1,1,29,2,0,1,4,31,49656,46535,3.3333333,0,18,0,0,0,2,18,41448,40300,1.2413793
801356125,31.0,11.6.365.1420,KR,11,1,1,2,1,1,1,1,40,2,1,1,8,57,59467,53775,9.7,0,10,2,0,0,2,15,46392,44245,0.625
801259961,25.0,11.6.365.1420,KR,11,2,2,1,2,2,2,0,27,1,0,0,2,34,45486,40950,1.3863636,1,44,2,1,2,8,54,56765,51985,3.6296296
1256457784,25.0,11.22.406.3587,KR,11,1,0,1,1,0,1,0,42,3,1,0,7,36,56703,49350,3.3913043,0,23,0,0,0,3,26,48229,46685,1.1666666
1256464119,39.0,11.22.406.3587,KR,11,2,2,1,2,0,2,0,62,2,0,0,4,79,79694,76275,3.2790697,2,43,4,3,0,11,64,90530,84153,1.7258065
1254414584,29.0,11.22.406.3587,KR,11,1,1,2,1,2,2,1,31,1,2,0,9,59,56251,47075,3.4615386,0,26,3,0,1,4,29,47343,45275,1.7741935
1254297227,21.0,11.22.406.3587,KR,11,1,0,1,0,1,1,0,26,3,0,1,8,31,43114,37475,11.4,0,5,0,0,0,0,5,25881,22975,0.3846154
1255503217,36.0,11.22.406.3587,KR,11,2,2,1,2,1,1,0,27,1,0,1,4,18,65325,63805,0.9375,2,48,4,2,0,7,90,74695,70040,5.111111
1253608081,16.0,11.22.406.3587,KR,11,1,0,1,0,1,1,0,22,2,0,1,1,17,33122,28068,4.3333335,0,9,0,0,0,0,8,25045,21750,0.77272725
1171025742,26.0,11.18.395.7538,KR,11,2,0,2,2,0,2,0,27,1,0,0,1,33,46906,46620,1.5384616,0,39,2,1,0,8,37,52878,47205,2.8148148
1170917356,22.0,11.18.395.7538,KR,11,2,0,2,2,2,2,0,10,0,0,0,0,10,31608,29700,0.6666667,0,30,3,1,2,7,32,46266,41400,6.2
1226028477,36.0,11.21.403.3002,KR,11,2,1,1,2,2,1,2,50,3,1,0,5,75,74269,71425,3.2051282,0,39,3,2,1,7,69,69713,62550,2.16
1226113915,16.0,11.21.403.3002,KR,11,1,0,1,0,2,0,0,17,2,0,0,0,24,30019,26360,5.857143,0,7,0,0,1,0,3,24602,21125,0.5882353
812150300,28.0,11.7.366.7612,KR,11,2,2,1,2,1,1,0,13,1,0,1,3,12,43367,40760,1.0416666,1,24,2,1,0,7,44,50447,42410,5.230769
812149606,22.0,11.7.366.7612,KR,11,2,0,2,0,2,2,0,17,1,0,0,0,23,36629,34550,1.4814814,0,27,2,0,1,4,29,43222,41718,3.2941177
1241416171,27.0,11.21.403.3002,KR,11,2,2,1,2,2,2,0,8,1,0,0,2,7,41942,39210,0.625,1,24,3,1,2,7,30,51818,45615,6.75
1216969523,31.0,11.20.400.7328,KR,11,1,2,2,1,1,1,1,43,2,2,2,10,57,67263,61625,3.2258065,1,31,3,0,0,6,38,62091,57255,1.6046512
1049896270,24.0,11.15.388.2387,KR,11,2,0,1,2,2,2,0,12,1,0,0,0,12,34609,32810,0.55813956,0,43,2,2,2,11,52,55215,47910,7.9166665
1049842789,32.0,11.15.388.2387,KR,11,1,1,1,2,1,2,1,37,2,2,1,9,68,62612,55157,4.375,0,24,2,1,0,5,29,54549,52600,1.4324324
1254400551,16.0,11.22.406.3587,KR,11,1,0,1,0,1,1,0,9,1,0,1,1,14,28091,23725,5.75,0,4,0,0,0,0,7,23404,20760,1.2222222
1250992623,21.0,11.22.406.3587,KR,11,1,0,2,1,1,1,0,34,1,1,2,6,38,46806,44935,3.6,0,20,1,0,0,0,19,37967,35025,1.1470588
1241827099,29.0,11.21.403.3002,KR,11,2,0,2,2,1,1,0,18,1,0,1,1,23,44328,42345,1.28125,0,32,2,2,1,9,56,55223,48125,4.888889
1241715331,29.0,11.21.403.3002,KR,11,1,1,1,1,1,1,2,43,3,5,1,11,48,65460,60665,4.7894735,0,19,0,0,0,0,29,48671,46345,1.1162791
1168347120,21.0,11.18.395.7538,KR,11,1,0,1,1,1,1,0,30,2,2,1,10,21,45173,38965,4.25,0,12,0,0,0,0,12,30339,29245,0.8
1168167075,17.0,11.18.395.7538,KR,11,2,0,2,0,2,2,0,6,0,0,0,0,4,23169,21215,0.4,0,25,2,0,1,2,24,31747,26625,8.166667
1214482147,20.0,11.20.400.7328,KR,11,1,0,2,2,2,2,0,19,0,1,0,7,14,37908,35553,1.0645162,0,31,1,1,1,8,36,42142,35483,3.5263157
1214155812,23.0,11.20.400.7328,KR,11,1,0,1,1,1,1,0,28,3,2,2,9,45,44226,39050,3.65,0,20,0,0,0,1,22,36558,33793,1.5
